"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"810";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"24.722 - Telecomunicações";1210386,59;8569324;"24.722"
"811";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"24.122 - Administração Geral";45556436,77;8569324;"24.122"
"812";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU24 - Demais Subfunções";1033465,51;8569324;"FU24"
"813";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"25 - Energia";35009995,54;8569324;"25"
"814";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"25.752 - Energia Elétrica";126,39;8569324;"25.752"
"815";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"25.122 - Administração Geral";33115133,17;8569324;"25.122"
"816";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU25 - Demais Subfunções";1894735,98;8569324;"FU25"
"817";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"26 - Transporte";168334027,02;8569324;"26"
"818";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"26.781 - Transporte Aéreo";562696,54;8569324;"26.781"
"819";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"26.782 - Transporte Rodoviário";42196092,19;8569324;"26.782"
"820";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"26.783 - Transporte Ferroviário";1282969,95;8569324;"26.783"
"821";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"26.784 - Transporte Hidroviário";465741,29;8569324;"26.784"
"822";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"26.122 - Administração Geral";109611319,85;8569324;"26.122"
"823";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU26 - Demais Subfunções";14215207,2;8569324;"FU26"
"824";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"27 - Desporto e Lazer";26654167,01;8569324;"27"
"825";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"27.811 - Desporto de Rendimento";20011836,62;8569324;"27.811"
"826";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"27.812 - Desporto Comunitário";3759266,9;8569324;"27.812"
"827";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"27.122 - Administração Geral";2739564,91;8569324;"27.122"
"828";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU27 - Demais Subfunções";143498,58;8569324;"FU27"
"829";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"28 - Encargos Especiais";169445582,08;8569324;"28"
"830";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"28.843 - Serviço da Dívida Interna";7536356,8;8569324;"28.843"
"831";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"28.845 - Outras Transferências";22729469,6;8569324;"28.845"
"832";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"28.846 - Outros Encargos Especiais";139179755,68;8569324;"28.846"
"833";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"Despesas Intraorçamentárias";52075842,16;8569324;"TotalDespesas"
